L1,L2,L1_natoms,L2_natoms,mcss,_,_,_,_
3K23,4UDD,47,34,6,0,,,False
3K23,5G3J,47,32,7,0,,,False
3K23,5G5W,47,33,15,0,,,False
3K23,5NFP,47,31,6,0,,,False
3K23,5NFT,47,35,15,0,,,False
3K23,6EL6,47,34,15,0,,,False
3K23,6EL7,47,29,8,0,,,False
3K23,6EL9,47,36,11,0,,,False
4CSJ,4MDD,33,36,8,0,,,False
4CSJ,4P6W,33,35,0,0,,,False
4CSJ,4P6X,33,26,0,0,,,False
4CSJ,4UDD,33,34,0,0,,,False
4CSJ,5G3J,33,32,7,0,,,False
4CSJ,5G5W,33,33,16,0,,,False
4CSJ,5NFP,33,31,0,0,,,False
4CSJ,5NFT,33,35,16,0,,,False
4CSJ,6EL6,33,34,16,0,,,False
4CSJ,6EL7,33,29,7,0,,,False
4CSJ,6EL9,33,36,9,0,,,False
4MDD,4P6W,36,35,0,0,,,False
4MDD,4P6X,36,26,0,0,,,False
4MDD,4UDD,36,34,0,0,,,False
4MDD,5G3J,36,32,8,0,,,False
4MDD,5G5W,36,33,8,0,,,False
4MDD,5NFP,36,31,0,0,,,False
4MDD,5NFT,36,35,8,0,,,False
4MDD,6EL6,36,34,8,0,,,False
4MDD,6EL7,36,29,8,0,,,False
4MDD,6EL9,36,36,8,0,,,False
4P6W,4P6X,35,26,25,0,,,False
4P6W,4UDD,35,34,24,0,,,False
4P6W,5G3J,35,32,6,0,,,False
4P6W,5G5W,35,33,0,0,,,False
4P6W,5NFP,35,31,24,0,,,False
4P6W,5NFT,35,35,0,0,,,False
4P6W,6EL6,35,34,6,0,,,False
4P6W,6EL7,35,29,0,0,,,False
4P6W,6EL9,35,36,6,0,,,False
4P6X,4UDD,26,34,25,0,,,False
4P6X,5G3J,26,32,6,0,,,False
4P6X,5G5W,26,33,0,0,,,False
4P6X,5NFP,26,31,25,0,,,False
4P6X,5NFT,26,35,0,0,,,False
4P6X,6EL6,26,34,6,0,,,False
4P6X,6EL7,26,29,0,0,,,False
4P6X,6EL9,26,36,6,0,,,False
4UDD,5G3J,34,32,6,0,,,False
4UDD,5G5W,34,33,0,0,,,False
4UDD,5NFP,34,31,28,0,,,False
4UDD,5NFT,34,35,0,0,,,False
4UDD,6EL6,34,34,6,0,,,False
4UDD,6EL7,34,29,0,0,,,False
4UDD,6EL9,34,36,6,0,,,False
5G3J,5G5W,32,33,7,0,,,False
5G3J,5NFP,32,31,6,0,,,False
5G3J,5NFT,32,35,7,0,,,False
5G3J,6EL6,32,34,7,0,,,False
5G3J,6EL7,32,29,8,0,,,False
5G3J,6EL9,32,36,7,0,,,False
5G5W,5NFP,33,31,0,0,,,False
5G5W,5NFT,33,35,33,0,,,False
5G5W,6EL6,33,34,23,0,,,False
5G5W,6EL7,33,29,16,0,,,False
5G5W,6EL9,33,36,25,0,,,False
5NFP,5NFT,31,35,0,0,,,False
5NFP,6EL6,31,34,6,0,,,False
5NFP,6EL7,31,29,0,0,,,False
5NFP,6EL9,31,36,6,0,,,False
5NFT,6EL6,35,34,23,0,,,False
5NFT,6EL7,35,29,16,0,,,False
5NFT,6EL9,35,36,25,0,,,False
6EL6,6EL7,34,29,18,0,,,False
6EL6,6EL9,34,36,16,0,,,False
6EL7,6EL9,29,36,17,0,,,False
