L1,L2,L1_natoms,L2_natoms,mcss,_,_,_,_
1C1U,1D6W,22,37,6,0,,,False
1C1U,1D9I,22,33,6,0,,,False
1C1U,1FPC,22,35,6,0,,,False
1C1U,1G30,22,39,10,0,,,False
1C1U,1G32,22,32,11,0,,,False
1C1U,1GHV,22,19,12,0,,,False
1C1U,1GHW,22,19,12,0,,,False
1C1U,1GHY,22,19,12,0,,,False
1C1U,1K21,22,31,0,0,,,False
1C1U,1K22,22,31,9,0,,,False
1C1U,1MU6,22,31,0,0,,,False
1C1U,1MU8,22,32,0,0,,,False
1C1U,1MUE,22,32,8,0,,,False
1C1U,1NM6,22,36,7,0,,,False
1C1V,1C4U,25,36,6,0,,,False
1C1V,1C5N,25,13,6,0,,,False
1C1V,1C5O,25,9,9,0,,,False
1C1V,1D3D,25,38,7,0,,,False
1C1V,1D3P,25,39,7,0,,,False
1C1V,1D4P,25,27,12,0,,,False
1C1V,1D6W,25,37,6,0,,,False
1C1V,1D9I,25,33,6,0,,,False
1C1V,1FPC,25,35,6,0,,,False
1C1V,1G30,25,39,10,0,,,False
1C1V,1G32,25,32,11,0,,,False
1C1V,1GHV,25,19,12,0,,,False
1C1V,1GHW,25,19,12,0,,,False
1C1V,1GHY,25,19,12,0,,,False
1C1V,1K21,25,31,0,0,,,False
1C1V,1K22,25,31,9,0,,,False
1C1V,1MU6,25,31,0,0,,,False
1C1V,1MU8,25,32,0,0,,,False
1C1V,1MUE,25,32,8,0,,,False
1C1V,1NM6,25,36,7,0,,,False
1C4U,1C5N,36,13,7,0,,,False
1C4U,1C5O,36,9,6,0,,,False
1C4U,1D3D,36,38,7,0,,,False
1C4U,1D3P,36,39,6,0,,,False
1C4U,1D4P,36,27,6,0,,,False
1C4U,1D6W,36,37,25,0,,,False
1C4U,1D9I,36,33,32,0,,,False
1C4U,1FPC,36,35,9,0,,,False
1C4U,1G30,36,39,7,0,,,False
1C4U,1G32,36,32,6,0,,,False
1C4U,1GHV,36,19,6,0,,,False
1C4U,1GHW,36,19,6,0,,,False
1C4U,1GHY,36,19,6,0,,,False
1C4U,1K21,36,31,8,0,,,False
1C4U,1K22,36,31,9,0,,,False
1C4U,1MU6,36,31,9,0,,,False
1C4U,1MU8,36,32,9,0,,,False
1C4U,1MUE,36,32,7,0,,,False
1C4U,1NM6,36,36,6,0,,,False
1C5N,1C5O,13,9,6,0,,,False
1C5N,1D3D,13,38,9,0,,,False
1C5N,1D3P,13,39,9,0,,,False
1C5N,1D4P,13,27,10,0,,,False
1C5N,1D6W,13,37,6,0,,,False
1C5N,1D9I,13,33,6,0,,,False
1C5N,1FPC,13,35,6,0,,,False
1C5N,1G30,13,39,8,0,,,False
1C5N,1G32,13,32,6,0,,,False
1C5N,1GHV,13,19,6,0,,,False
1C5N,1GHW,13,19,7,0,,,False
1C5N,1GHY,13,19,6,0,,,False
1C5N,1K21,13,31,0,0,,,False
1C5N,1K22,13,31,6,0,,,False
1C5N,1MU6,13,31,0,0,,,False
1C5N,1MU8,13,32,0,0,,,False
1C5N,1MUE,13,32,7,0,,,False
1C5N,1NM6,13,36,8,0,,,False
1C5O,1D3D,9,38,7,0,,,False
1C5O,1D3P,9,39,7,0,,,False
1C5O,1D4P,9,27,9,0,,,False
1C5O,1D6W,9,37,6,0,,,False
1C5O,1D9I,9,33,6,0,,,False
1C5O,1FPC,9,35,6,0,,,False
1C5O,1G30,9,39,9,0,,,False
1C5O,1G32,9,32,9,0,,,False
1C5O,1GHV,9,19,9,0,,,False
1C5O,1GHW,9,19,9,0,,,False
1C5O,1GHY,9,19,9,0,,,False
1C5O,1K21,9,31,0,0,,,False
1C5O,1K22,9,31,9,0,,,False
1C5O,1MU6,9,31,0,0,,,False
1C5O,1MU8,9,32,0,0,,,False
1C5O,1MUE,9,32,8,0,,,False
1C5O,1NM6,9,36,7,0,,,False
1D3D,1D3P,38,39,17,0,,,False
1D3D,1D4P,38,27,9,0,,,False
1D3D,1D6W,38,37,6,0,,,False
1D3D,1D9I,38,33,6,0,,,False
1D3D,1FPC,38,35,6,0,,,False
1D3D,1G30,38,39,9,0,,,False
1D3D,1G32,38,32,9,0,,,False
1D3D,1GHV,38,19,7,0,,,False
1D3D,1GHW,38,19,7,0,,,False
1D3D,1GHY,38,19,7,0,,,False
1D3D,1K21,38,31,0,0,,,False
1D3D,1K22,38,31,8,0,,,False
1D3D,1MU6,38,31,0,0,,,False
1D3D,1MU8,38,32,0,0,,,False
1D3D,1MUE,38,32,8,0,,,False
1D3D,1NM6,38,36,9,0,,,False
1D3P,1D4P,39,27,8,0,,,False
1D3P,1D6W,39,37,8,0,,,False
1D3P,1D9I,39,33,6,0,,,False
1D3P,1FPC,39,35,6,0,,,False
1D3P,1G30,39,39,9,0,,,False
1D3P,1G32,39,32,7,0,,,False
1D3P,1GHV,39,19,7,0,,,False
1D3P,1GHW,39,19,7,0,,,False
1D3P,1GHY,39,19,7,0,,,False
1D3P,1K21,39,31,6,0,,,False
1D3P,1K22,39,31,7,0,,,False
1D3P,1MU6,39,31,6,0,,,False
1D3P,1MU8,39,32,6,0,,,False
1D3P,1MUE,39,32,7,0,,,False
1D3P,1NM6,39,36,9,0,,,False
1D4P,1D6W,27,37,8,0,,,False
1D4P,1D9I,27,33,6,0,,,False
1D4P,1FPC,27,35,9,0,,,False
1D4P,1G30,27,39,10,0,,,False
1D4P,1G32,27,32,11,0,,,False
1D4P,1GHV,27,19,11,0,,,False
1D4P,1GHW,27,19,11,0,,,False
1D4P,1GHY,27,19,11,0,,,False
1D4P,1K21,27,31,8,0,,,False
1D4P,1K22,27,31,9,0,,,False
1D4P,1MU6,27,31,6,0,,,False
1D4P,1MU8,27,32,7,0,,,False
1D4P,1MUE,27,32,8,0,,,False
1D4P,1NM6,27,36,8,0,,,False
1D6W,1D9I,37,33,25,0,,,False
1D6W,1FPC,37,35,9,0,,,False
1D6W,1G30,37,39,6,0,,,False
1D6W,1G32,37,32,6,0,,,False
1D6W,1GHV,37,19,8,0,,,False
1D6W,1GHW,37,19,6,0,,,False
1D6W,1GHY,37,19,7,0,,,False
1D6W,1K21,37,31,8,0,,,False
1D6W,1K22,37,31,6,0,,,False
1D6W,1MU6,37,31,6,0,,,False
1D6W,1MU8,37,32,6,0,,,False
1D6W,1MUE,37,32,6,0,,,False
1D6W,1NM6,37,36,6,0,,,False
1D9I,1FPC,33,35,9,0,,,False
1D9I,1G30,33,39,7,0,,,False
1D9I,1G32,33,32,6,0,,,False
1D9I,1GHV,33,19,6,0,,,False
1D9I,1GHW,33,19,6,0,,,False
1D9I,1GHY,33,19,6,0,,,False
1D9I,1K21,33,31,8,0,,,False
1D9I,1K22,33,31,9,0,,,False
1D9I,1MU6,33,31,9,0,,,False
1D9I,1MU8,33,32,9,0,,,False
1D9I,1MUE,33,32,6,0,,,False
1D9I,1NM6,33,36,6,0,,,False
1FPC,1G30,35,39,8,0,,,False
1FPC,1G32,35,32,8,0,,,False
1FPC,1GHV,35,19,6,0,,,False
1FPC,1GHW,35,19,6,0,,,False
1FPC,1GHY,35,19,6,0,,,False
1FPC,1K21,35,31,11,0,,,False
1FPC,1K22,35,31,6,0,,,False
1FPC,1MU6,35,31,8,0,,,False
1FPC,1MU8,35,32,7,0,,,False
1FPC,1MUE,35,32,6,0,,,False
1FPC,1NM6,35,36,6,0,,,False
1G30,1G32,39,32,21,0,,,False
1G30,1GHV,39,19,9,0,,,False
1G30,1GHW,39,19,9,0,,,False
1G30,1GHY,39,19,9,0,,,False
1G30,1K21,39,31,8,0,,,False
1G30,1K22,39,31,9,0,,,False
1G30,1MU6,39,31,8,0,,,False
1G30,1MU8,39,32,8,0,,,False
1G30,1MUE,39,32,8,0,,,False
1G30,1NM6,39,36,8,0,,,False
1G32,1GHV,32,19,10,0,,,False
1G32,1GHW,32,19,10,0,,,False
1G32,1GHY,32,19,10,0,,,False
1G32,1K21,32,31,0,0,,,False
1G32,1K22,32,31,9,0,,,False
1G32,1MU6,32,31,0,0,,,False
1G32,1MU8,32,32,0,0,,,False
1G32,1MUE,32,32,8,0,,,False
1G32,1NM6,32,36,7,0,,,False
1GHV,1GHW,19,19,12,0,,,False
1GHV,1GHY,19,19,16,0,,,False
1GHV,1K21,19,31,6,0,,,False
1GHV,1K22,19,31,9,0,,,False
1GHV,1MU6,19,31,6,0,,,False
1GHV,1MU8,19,32,6,0,,,False
1GHV,1MUE,19,32,8,0,,,False
1GHV,1NM6,19,36,7,0,,,False
1GHW,1GHY,19,19,12,0,,,False
1GHW,1K21,19,31,0,0,,,False
1GHW,1K22,19,31,9,0,,,False
1GHW,1MU6,19,31,0,0,,,False
1GHW,1MU8,19,32,0,0,,,False
1GHW,1MUE,19,32,8,0,,,False
1GHW,1NM6,19,36,7,0,,,False
1GHY,1K21,19,31,6,0,,,False
1GHY,1K22,19,31,9,0,,,False
1GHY,1MU6,19,31,6,0,,,False
1GHY,1MU8,19,32,6,0,,,False
1GHY,1MUE,19,32,8,0,,,False
1GHY,1NM6,19,36,7,0,,,False
1K21,1K22,31,31,9,0,,,False
1K21,1MU6,31,31,10,0,,,False
1K21,1MU8,31,32,10,0,,,False
1K21,1MUE,31,32,8,0,,,False
1K21,1NM6,31,36,0,0,,,False
1K22,1MU6,31,31,9,0,,,False
1K22,1MU8,31,32,9,0,,,False
1K22,1MUE,31,32,10,0,,,False
1K22,1NM6,31,36,7,0,,,False
1MU6,1MU8,31,32,31,0,,,False
1MU6,1MUE,31,32,23,0,,,False
1MU6,1NM6,31,36,8,0,,,False
1MU8,1MUE,32,32,23,0,,,False
1MU8,1NM6,32,36,8,0,,,False
1MUE,1NM6,32,36,9,0,,,False
