L1,L2,L1_natoms,L2_natoms,mcss,_,_,_,_
3L7A,3SYR,27,20,17,0,,,False
3L7A,4EKY,27,24,17,0,,,False
3L7A,4EL0,27,24,15,0,,,False
3L7A,4EL5,27,21,17,0,,,False
3L7B,3L7C,19,20,18,0,,,False
3L7B,3L7D,19,26,18,0,,,False
3L7B,3SYM,19,22,17,0,,,False
3L7B,3SYR,19,20,17,0,,,False
3L7B,4EKY,19,24,17,0,,,False
3L7B,4EL0,19,24,15,0,,,False
3L7B,4EL5,19,21,17,0,,,False
3L7C,3L7D,20,26,17,0,,,False
3L7C,3SYM,20,22,19,0,,,False
3L7C,3SYR,20,20,19,0,,,False
3L7C,4EKY,20,24,18,0,,,False
3L7C,4EL0,20,24,15,0,,,False
3L7C,4EL5,20,21,18,0,,,False
3L7D,3SYM,26,22,16,0,,,False
3L7D,3SYR,26,20,16,0,,,False
3L7D,4EKY,26,24,16,0,,,False
3L7D,4EL0,26,24,14,0,,,False
3L7D,4EL5,26,21,16,0,,,False
3SYM,3SYR,22,20,20,0,,,False
3SYM,4EKY,22,24,19,0,,,False
3SYM,4EL0,22,24,16,0,,,False
3SYM,4EL5,22,21,19,0,,,False
3SYR,4EKY,20,24,19,0,,,False
3SYR,4EL0,20,24,16,0,,,False
3SYR,4EL5,20,21,19,0,,,False
4EKY,4EL0,24,24,16,0,,,False
4EKY,4EL5,24,21,21,0,,,False
4EL0,4EL5,24,21,16,0,,,False
