L1,L2,L1_natoms,L2_natoms,mcss,_,_,_,_
3KCK,3RVG,25,29,8,0,,,False
3KCK,3TJC,25,26,11,0,,,False
3KCK,3TJD,25,28,11,0,,,False
3KCK,3UGC,25,41,8,0,,,False
3KCK,3ZMM,25,30,6,0,,,False
3KCK,4AQC,25,32,10,0,,,False
3KCK,4BBE,25,29,10,0,,,False
3KCK,4BBF,25,33,10,0,,,False
3KCK,4C61,25,27,6,0,,,False
3KCK,4C62,25,29,6,0,,,False
3KCK,4D0W,25,23,11,0,,,False
3KRR,3LPB,36,33,16,0,,,False
3KRR,3Q32,36,35,9,0,,,False
3KRR,3RVG,36,29,6,0,,,False
3KRR,3TJC,36,26,9,0,,,False
3KRR,3TJD,36,28,6,0,,,False
3KRR,3UGC,36,41,12,0,,,False
3KRR,3ZMM,36,30,6,0,,,False
3KRR,4AQC,36,32,9,0,,,False
3KRR,4BBE,36,29,9,0,,,False
3KRR,4BBF,36,33,9,0,,,False
3KRR,4C61,36,27,0,0,,,False
3KRR,4C62,36,29,6,0,,,False
3KRR,4D0W,36,23,7,0,,,False
3LPB,3Q32,33,35,8,0,,,False
3LPB,3RVG,33,29,6,0,,,False
3LPB,3TJC,33,26,9,0,,,False
3LPB,3TJD,33,28,11,0,,,False
3LPB,3UGC,33,41,7,0,,,False
3LPB,3ZMM,33,30,0,0,,,False
3LPB,4AQC,33,32,9,0,,,False
3LPB,4BBE,33,29,9,0,,,False
3LPB,4BBF,33,33,9,0,,,False
3LPB,4C61,33,27,0,0,,,False
3LPB,4C62,33,29,0,0,,,False
3LPB,4D0W,33,23,6,0,,,False
3Q32,3RVG,35,29,6,0,,,False
3Q32,3TJC,35,26,7,0,,,False
3Q32,3TJD,35,28,7,0,,,False
3Q32,3UGC,35,41,7,0,,,False
3Q32,3ZMM,35,30,15,0,,,False
3Q32,4AQC,35,32,6,0,,,False
3Q32,4BBE,35,29,7,0,,,False
3Q32,4BBF,35,33,7,0,,,False
3Q32,4C61,35,27,13,0,,,False
3Q32,4C62,35,29,13,0,,,False
3Q32,4D0W,35,23,12,0,,,False
3RVG,3TJC,29,26,10,0,,,False
3RVG,3TJD,29,28,10,0,,,False
3RVG,3UGC,29,41,10,0,,,False
3RVG,3ZMM,29,30,6,0,,,False
3RVG,4AQC,29,32,6,0,,,False
3RVG,4BBE,29,29,6,0,,,False
3RVG,4BBF,29,33,6,0,,,False
3RVG,4C61,29,27,6,0,,,False
3RVG,4C62,29,29,6,0,,,False
3RVG,4D0W,29,23,8,0,,,False
3TJC,3TJD,26,28,20,0,,,False
3TJC,3UGC,26,41,8,0,,,False
