L1,L2,L1_natoms,L2_natoms,mcss,_,_,_,_
2XHT,2YKI,19,34,6,0,,,False
2XHT,3B24,19,11,0,0,,,False
2XHT,3B25,19,18,7,0,,,False
2XHT,3B26,19,21,6,0,,,False
2XHT,3B27,19,16,6,0,,,False
2XHT,3D0B,19,28,9,0,,,False
2XHT,3EKO,19,16,9,0,,,False
2XHT,3EKR,19,22,9,0,,,False
2XJG,2XJJ,23,23,18,0,,,False
2XJG,2XJX,23,30,22,0,,,False
2XJG,2YI0,23,22,8,0,,,False
2XJG,2YI7,23,23,8,0,,,False
2XJG,2YKI,23,34,9,0,,,False
2XJG,3B24,23,11,0,0,,,False
2XJG,3B25,23,18,7,0,,,False
2XJG,3B26,23,21,6,0,,,False
2XJG,3B27,23,16,6,0,,,False
2XJG,3D0B,23,28,8,0,,,False
2XJG,3EKO,23,16,13,0,,,False
2XJG,3EKR,23,22,19,0,,,False
2XJJ,2XJX,23,30,18,0,,,False
2XJJ,2YI0,23,22,10,0,,,False
2XJJ,2YI7,23,23,10,0,,,False
2XJJ,2YKI,23,34,9,0,,,False
2XJJ,3B24,23,11,0,0,,,False
2XJJ,3B25,23,18,7,0,,,False
2XJJ,3B26,23,21,6,0,,,False
2XJJ,3B27,23,16,6,0,,,False
2XJJ,3D0B,23,28,11,0,,,False
2XJJ,3EKO,23,16,12,0,,,False
2XJJ,3EKR,23,22,18,0,,,False
2XJX,2YI0,30,22,8,0,,,False
2XJX,2YI7,30,23,8,0,,,False
2XJX,2YKI,30,34,9,0,,,False
2XJX,3B24,30,11,0,0,,,False
2XJX,3B25,30,18,7,0,,,False
2XJX,3B26,30,21,6,0,,,False
2XJX,3B27,30,16,6,0,,,False
2XJX,3D0B,30,28,8,0,,,False
2XJX,3EKO,30,16,13,0,,,False
2XJX,3EKR,30,22,19,0,,,False
2YI0,2YI7,22,23,22,0,,,False
2YI0,2YKI,22,34,8,0,,,False
2YI0,3B24,22,11,0,0,,,False
2YI0,3B25,22,18,6,0,,,False
2YI0,3B26,22,21,6,0,,,False
2YI0,3B27,22,16,7,0,,,False
2YI0,3D0B,22,28,9,0,,,False
2YI0,3EKO,22,16,8,0,,,False
2YI0,3EKR,22,22,9,0,,,False
2YI7,2YKI,23,34,8,0,,,False
2YI7,3B24,23,11,0,0,,,False
2YI7,3B25,23,18,6,0,,,False
2YI7,3B26,23,21,6,0,,,False
2YI7,3B27,23,16,7,0,,,False
2YI7,3D0B,23,28,9,0,,,False
2YI7,3EKO,23,16,8,0,,,False
2YI7,3EKR,23,22,9,0,,,False
2YKI,3B24,34,11,0,0,,,False
2YKI,3B25,34,18,6,0,,,False
2YKI,3B26,34,21,10,0,,,False
2YKI,3B27,34,16,6,0,,,False
2YKI,3D0B,34,28,7,0,,,False
2YKI,3EKO,34,16,6,0,,,False
2YKI,3EKR,34,22,10,0,,,False
3B24,3B25,11,18,8,0,,,False
3B24,3B26,11,21,7,0,,,False
3B24,3B27,11,16,9,0,,,False
3B24,3D0B,11,28,0,0,,,False
3B24,3EKO,11,16,0,0,,,False
3B24,3EKR,11,22,0,0,,,False
3B25,3B26,18,21,8,0,,,False
3B25,3B27,18,16,7,0,,,False
3B25,3D0B,18,28,7,0,,,False
3B25,3EKO,18,16,7,0,,,False
3B25,3EKR,18,22,7,0,,,False
3B26,3B27,21,16,12,0,,,False
3B26,3D0B,21,28,6,0,,,False
3B26,3EKO,21,16,6,0,,,False
3B26,3EKR,21,22,6,0,,,False
3B27,3D0B,16,28,6,0,,,False
3B27,3EKO,16,16,6,0,,,False
3B27,3EKR,16,22,6,0,,,False
3D0B,3EKO,28,16,8,0,,,False
3D0B,3EKR,28,22,8,0,,,False
3EKO,3EKR,16,22,15,0,,,False
