L1,L2,L1_natoms,L2_natoms,mcss,_,_,_,_
3PRI,4EHG,29,29,7,0,,,False
3PRI,4FC0,29,40,7,0,,,False
3PRI,4G9C,29,36,7,0,,,False
3PRI,4G9R,29,34,7,0,,,False
3PSB,3PSD,26,29,9,0,,,False
3PSB,3Q4C,26,34,0,0,,,False
3PSB,3Q96,26,39,7,0,,,False
3PSB,3SKC,26,32,7,0,,,False
3PSB,3TV4,26,26,7,0,,,False
3PSB,3TV6,26,29,7,0,,,False
3PSB,4DBN,26,38,9,0,,,False
3PSB,4E26,26,25,7,0,,,False
3PSB,4E4X,26,32,7,0,,,False
3PSB,4EHE,26,28,8,0,,,False
3PSB,4EHG,26,29,7,0,,,False
3PSB,4FC0,26,40,7,0,,,False
3PSB,4G9C,26,36,7,0,,,False
3PSB,4G9R,26,34,7,0,,,False
3PSD,3Q4C,29,34,0,0,,,False
3PSD,3Q96,29,39,6,0,,,False
3PSD,3SKC,29,32,6,0,,,False
3PSD,3TV4,29,26,6,0,,,False
3PSD,3TV6,29,29,6,0,,,False
3PSD,4DBN,29,38,9,0,,,False
3PSD,4E26,29,25,6,0,,,False
3PSD,4E4X,29,32,6,0,,,False
3PSD,4EHE,29,28,6,0,,,False
3PSD,4EHG,29,29,6,0,,,False
3PSD,4FC0,29,40,7,0,,,False
3PSD,4G9C,29,36,6,0,,,False
3PSD,4G9R,29,34,6,0,,,False
3Q4C,3Q96,34,39,10,0,,,False
3Q4C,3SKC,34,32,8,0,,,False
3Q4C,3TV4,34,26,8,0,,,False
3Q4C,3TV6,34,29,8,0,,,False
3Q4C,4DBN,34,38,8,0,,,False
3Q4C,4E26,34,25,10,0,,,False
3Q4C,4E4X,34,32,9,0,,,False
3Q4C,4EHE,34,28,7,0,,,False
3Q4C,4EHG,34,29,7,0,,,False
3Q4C,4FC0,34,40,10,0,,,False
3Q4C,4G9C,34,36,8,0,,,False
3Q4C,4G9R,34,34,9,0,,,False
3Q96,3SKC,39,32,9,0,,,False
3Q96,3TV4,39,26,9,0,,,False
3Q96,3TV6,39,29,9,0,,,False
3Q96,4DBN,39,38,10,0,,,False
3Q96,4E26,39,25,10,0,,,False
3Q96,4E4X,39,32,10,0,,,False
3Q96,4EHE,39,28,9,0,,,False
3Q96,4EHG,39,29,9,0,,,False
3Q96,4FC0,39,40,9,0,,,False
3Q96,4G9C,39,36,11,0,,,False
3Q96,4G9R,39,34,9,0,,,False
3SKC,3TV4,32,26,19,0,,,False
3SKC,3TV6,32,29,26,0,,,False
3SKC,4DBN,32,38,10,0,,,False
3SKC,4E26,32,25,11,0,,,False
3SKC,4E4X,32,32,12,0,,,False
3SKC,4EHE,32,28,12,0,,,False
3SKC,4EHG,32,29,12,0,,,False
3SKC,4FC0,32,40,10,0,,,False
3SKC,4G9C,32,36,23,0,,,False
3SKC,4G9R,32,34,9,0,,,False
3TV4,3TV6,26,29,22,0,,,False
3TV4,4DBN,26,38,10,0,,,False
3TV4,4E26,26,25,13,0,,,False
3TV4,4E4X,26,32,15,0,,,False
3TV4,4EHE,26,28,15,0,,,False
3TV4,4EHG,26,29,15,0,,,False
3TV4,4FC0,26,40,10,0,,,False
3TV4,4G9C,26,36,16,0,,,False
3TV4,4G9R,26,34,9,0,,,False
3TV6,4DBN,29,38,10,0,,,False
3TV6,4E26,29,25,11,0,,,False
3TV6,4E4X,29,32,15,0,,,False
3TV6,4EHE,29,28,15,0,,,False
3TV6,4EHG,29,29,15,0,,,False
3TV6,4FC0,29,40,10,0,,,False
3TV6,4G9C,29,36,23,0,,,False
3TV6,4G9R,29,34,9,0,,,False
4DBN,4E26,38,25,8,0,,,False
4DBN,4E4X,38,32,8,0,,,False
4DBN,4EHE,38,28,10,0,,,False
4DBN,4EHG,38,29,10,0,,,False
4DBN,4FC0,38,40,17,0,,,False
4DBN,4G9C,38,36,16,0,,,False
4DBN,4G9R,38,34,15,0,,,False
4E26,4E4X,25,32,10,0,,,False
4E26,4EHE,25,28,7,0,,,False
4E26,4EHG,25,29,7,0,,,False
4E26,4FC0,25,40,10,0,,,False
4E26,4G9C,25,36,11,0,,,False
4E26,4G9R,25,34,9,0,,,False
4E4X,4EHE,32,28,15,0,,,False
4E4X,4EHG,32,29,15,0,,,False
4E4X,4FC0,32,40,8,0,,,False
4E4X,4G9C,32,36,9,0,,,False
4E4X,4G9R,32,34,8,0,,,False
4EHE,4EHG,28,29,18,0,,,False
4EHE,4FC0,28,40,11,0,,,False
4EHE,4G9C,28,36,10,0,,,False
4EHE,4G9R,28,34,10,0,,,False
4EHG,4FC0,29,40,11,0,,,False
4EHG,4G9C,29,36,10,0,,,False
4EHG,4G9R,29,34,10,0,,,False
4FC0,4G9C,40,36,16,0,,,False
4FC0,4G9R,40,34,16,0,,,False
4G9C,4G9R,36,34,20,0,,,False
