L1,L2,L1_natoms,L2_natoms,mcss,_,_,_,_
1O5A,1SQT,25,24,12,0,,,False
1O5A,1W0Z,25,29,9,0,,,False
1O5A,1W11,25,32,9,0,,,False
1O5A,1W13,25,33,8,0,,,False
1O5A,2VNT,25,26,6,0,,,False
1O5B,1O5C,13,28,7,0,,,False
1O5B,1OWE,13,22,6,0,,,False
1O5B,1OWH,13,24,6,0,,,False
1O5B,1SQA,13,31,6,0,,,False
1O5B,1SQO,13,20,6,0,,,False
1O5B,1SQT,13,24,8,0,,,False
1O5B,1W0Z,13,29,6,0,,,False
1O5B,1W11,13,32,6,0,,,False
1O5B,1W13,13,33,6,0,,,False
1O5B,2VNT,13,26,6,0,,,False
1O5C,1OWE,28,22,9,0,,,False
1O5C,1OWH,28,24,9,0,,,False
1O5C,1SQA,28,31,9,0,,,False
1O5C,1SQO,28,20,9,0,,,False
1O5C,1SQT,28,24,9,0,,,False
1O5C,1W0Z,28,29,9,0,,,False
1O5C,1W11,28,32,9,0,,,False
1O5C,1W13,28,33,8,0,,,False
1O5C,2VNT,28,26,6,0,,,False
1OWE,1OWH,22,24,22,0,,,False
1OWE,1SQA,22,31,22,0,,,False
1OWE,1SQO,22,20,13,0,,,False
1OWE,1SQT,22,24,13,0,,,False
1OWE,1W0Z,22,29,9,0,,,False
1OWE,1W11,22,32,9,0,,,False
1OWE,1W13,22,33,8,0,,,False
1OWE,2VNT,22,26,6,0,,,False
1OWH,1SQA,24,31,24,0,,,False
1OWH,1SQO,24,20,13,0,,,False
1OWH,1SQT,24,24,13,0,,,False
1OWH,1W0Z,24,29,9,0,,,False
1OWH,1W11,24,32,9,0,,,False
1OWH,1W13,24,33,10,0,,,False
1OWH,2VNT,24,26,6,0,,,False
1SQA,1SQO,31,20,20,0,,,False
1SQA,1SQT,31,24,13,0,,,False
1SQA,1W0Z,31,29,9,0,,,False
1SQA,1W11,31,32,9,0,,,False
1SQA,1W13,31,33,10,0,,,False
1SQA,2VNT,31,26,6,0,,,False
1SQO,1SQT,20,24,13,0,,,False
1SQO,1W0Z,20,29,9,0,,,False
1SQO,1W11,20,32,9,0,,,False
1SQO,1W13,20,33,8,0,,,False
1SQO,2VNT,20,26,6,0,,,False
1SQT,1W0Z,24,29,9,0,,,False
1SQT,1W11,24,32,9,0,,,False
1SQT,1W13,24,33,8,0,,,False
1SQT,2VNT,24,26,6,0,,,False
1W0Z,1W11,29,32,26,0,,,False
1W0Z,1W13,29,33,23,0,,,False
1W0Z,2VNT,29,26,6,0,,,False
1W11,1W13,32,33,29,0,,,False
1W11,2VNT,32,26,6,0,,,False
1W13,2VNT,33,26,6,0,,,False
