L1,L2,L1_natoms,L2_natoms,mcss,_,_,_,_
3MBL,3PP1,25,28,9,0,,,False
3MBL,3SLS,25,31,16,0,,,False
3MBL,3V01,25,27,18,0,,,False
3MBL,3V04,25,25,9,0,,,False
3MBL,3WIG,25,33,6,0,,,False
3MBL,3ZLS,25,13,7,0,,,False
3MBL,3ZLW,25,16,7,0,,,False
3MBL,3ZLX,25,19,7,0,,,False
3MBL,3ZLY,25,12,6,0,,,False
3MBL,3ZM4,25,18,7,0,,,False
3MBL,4AN2,25,30,9,0,,,False
3MBL,4AN3,25,26,9,0,,,False
3ORN,3OS3,32,31,26,0,,,False
3ORN,3PP1,32,28,9,0,,,False
3ORN,3SLS,32,31,9,0,,,False
3ORN,3V01,32,27,9,0,,,False
3ORN,3V04,32,25,22,0,,,False
3ORN,3WIG,32,33,6,0,,,False
3ORN,3ZLS,32,13,0,0,,,False
3ORN,3ZLW,32,16,7,0,,,False
3ORN,3ZLX,32,19,7,0,,,False
3ORN,3ZLY,32,12,8,0,,,False
3ORN,3ZM4,32,18,7,0,,,False
3ORN,4AN2,32,30,20,0,,,False
3ORN,4AN3,32,26,24,0,,,False
3OS3,3PP1,31,28,8,0,,,False
3OS3,3SLS,31,31,8,0,,,False
3OS3,3V01,31,27,8,0,,,False
3OS3,3V04,31,25,21,0,,,False
3OS3,3WIG,31,33,6,0,,,False
3OS3,3ZLS,31,13,0,0,,,False
3OS3,3ZLW,31,16,7,0,,,False
3OS3,3ZLX,31,19,7,0,,,False
3OS3,3ZLY,31,12,8,0,,,False
3OS3,3ZM4,31,18,7,0,,,False
3OS3,4AN2,31,30,19,0,,,False
3OS3,4AN3,31,26,23,0,,,False
3PP1,3SLS,28,31,9,0,,,False
3PP1,3V01,28,27,9,0,,,False
3PP1,3V04,28,25,9,0,,,False
3PP1,3WIG,28,33,8,0,,,False
3PP1,3ZLS,28,13,0,0,,,False
3PP1,3ZLW,28,16,10,0,,,False
3PP1,3ZLX,28,19,7,0,,,False
3PP1,3ZLY,28,12,6,0,,,False
3PP1,3ZM4,28,18,7,0,,,False
3PP1,4AN2,28,30,9,0,,,False
3PP1,4AN3,28,26,9,0,,,False
3SLS,3V01,31,27,14,0,,,False
3SLS,3V04,31,25,9,0,,,False
3SLS,3WIG,31,33,6,0,,,False
3SLS,3ZLS,31,13,6,0,,,False
3SLS,3ZLW,31,16,7,0,,,False
3SLS,3ZLX,31,19,7,0,,,False
3SLS,3ZLY,31,12,6,0,,,False
3SLS,3ZM4,31,18,7,0,,,False
3SLS,4AN2,31,30,9,0,,,False
3SLS,4AN3,31,26,9,0,,,False
3V01,3V04,27,25,9,0,,,False
3V01,3WIG,27,33,6,0,,,False
3V01,3ZLS,27,13,0,0,,,False
3V01,3ZLW,27,16,7,0,,,False
3V01,3ZLX,27,19,7,0,,,False
3V01,3ZLY,27,12,6,0,,,False
3V01,3ZM4,27,18,7,0,,,False
3V01,4AN2,27,30,9,0,,,False
3V01,4AN3,27,26,9,0,,,False
3V04,3WIG,25,33,6,0,,,False
3V04,3ZLS,25,13,0,0,,,False
3V04,3ZLW,25,16,7,0,,,False
3V04,3ZLX,25,19,7,0,,,False
3V04,3ZLY,25,12,9,0,,,False
3V04,3ZM4,25,18,7,0,,,False
3V04,4AN2,25,30,18,0,,,False
3V04,4AN3,25,26,22,0,,,False
